meter_id,resource_id,timestamp,actual_mw,interval_seconds
MTR-000433,RES-003,2025-07-05 00:30:00,1.4,3600
MTR-000434,RES-003,2025-07-05 01:30:00,11.1,3600
MTR-000435,RES-003,2025-07-05 02:30:00,9.0,3600
MTR-000436,RES-003,2025-07-05 03:30:00,13.4,3600
MTR-000437,RES-003,2025-07-05 04:30:00,1.4,3600
MTR-000438,RES-003,2025-07-05 05:30:00,47.6,3600
MTR-000439,RES-003,2025-07-05 06:30:00,47.9,3600
MTR-000440,RES-003,2025-07-05 07:30:00,51.7,3600
MTR-000441,RES-003,2025-07-05 08:30:00,26.9,3600
MTR-000442,RES-003,2025-07-05 09:30:00,49.6,3600
MTR-000443,RES-003,2025-07-05 10:30:00,12.7,3600
MTR-000444,RES-003,2025-07-05 11:30:00,46.7,3600
MTR-000445,RES-003,2025-07-05 12:30:00,49.3,3600
MTR-000446,RES-003,2025-07-05 13:30:00,25.5,3600
MTR-000447,RES-003,2025-07-05 14:30:00,13.8,3600
MTR-000448,RES-003,2025-07-05 15:30:00,24.5,3600
MTR-000449,RES-003,2025-07-05 16:30:00,51.1,3600
MTR-000450,RES-003,2025-07-05 17:30:00,27.2,3600
MTR-000451,RES-003,2025-07-05 18:30:00,6.2,3600
MTR-000452,RES-003,2025-07-05 19:30:00,-8.2,3600
MTR-000453,RES-003,2025-07-05 20:30:00,-25.2,3600
MTR-000454,RES-003,2025-07-05 21:30:00,-5.4,3600
MTR-000455,RES-003,2025-07-05 22:30:00,-5.4,3600
MTR-000456,RES-003,2025-07-05 23:30:00,-1.3,3600
MTR-000457,RES-003,2025-07-06 00:30:00,-1.8,3600
MTR-000458,RES-003,2025-07-06 01:30:00,3.5,3600
MTR-000459,RES-003,2025-07-06 02:30:00,10.6,3600
MTR-000460,RES-003,2025-07-06 03:30:00,18.9,3600
MTR-000461,RES-003,2025-07-06 04:30:00,-21.9,3600
MTR-000462,RES-003,2025-07-06 05:30:00,41.9,3600
MTR-000463,RES-003,2025-07-06 06:30:00,13.5,3600
MTR-000464,RES-003,2025-07-06 07:30:00,35.7,3600
MTR-000465,RES-003,2025-07-06 08:30:00,29.0,3600
MTR-000466,RES-003,2025-07-06 09:30:00,49.3,3600
MTR-000467,RES-003,2025-07-06 10:30:00,37.2,3600
MTR-000468,RES-003,2025-07-06 11:30:00,31.4,3600
MTR-000469,RES-003,2025-07-06 12:30:00,22.1,3600
MTR-000470,RES-003,2025-07-06 13:30:00,24.0,3600
MTR-000471,RES-003,2025-07-06 14:30:00,46.4,3600
MTR-000472,RES-003,2025-07-06 15:30:00,20.7,3600
MTR-000473,RES-003,2025-07-06 16:30:00,29.0,3600
MTR-000474,RES-003,2025-07-06 17:30:00,40.8,3600
MTR-000475,RES-003,2025-07-06 18:30:00,-15.4,3600
MTR-000476,RES-003,2025-07-06 19:30:00,9.7,3600
MTR-000477,RES-003,2025-07-06 20:30:00,-16.0,3600
MTR-000478,RES-003,2025-07-06 21:30:00,-4.9,3600
MTR-000479,RES-003,2025-07-06 22:30:00,2.0,3600
MTR-000480,RES-003,2025-07-06 23:30:00,-15.3,3600
MTR-000481,RES-003,2025-07-07 00:30:00,4.6,3600
MTR-000482,RES-003,2025-07-07 01:30:00,5.6,3600
MTR-000483,RES-003,2025-07-07 02:30:00,-8.8,3600
MTR-000484,RES-003,2025-07-07 03:30:00,-4.3,3600
MTR-000485,RES-003,2025-07-07 04:30:00,-23.7,3600
MTR-000486,RES-003,2025-07-07 05:30:00,16.1,3600
MTR-000487,RES-003,2025-07-07 06:30:00,42.9,3600
MTR-000488,RES-003,2025-07-07 07:30:00,13.2,3600
MTR-000489,RES-003,2025-07-07 08:30:00,21.1,3600
MTR-000490,RES-003,2025-07-07 09:30:00,26.4,3600
MTR-000491,RES-003,2025-07-07 10:30:00,13.6,3600
MTR-000492,RES-003,2025-07-07 11:30:00,11.6,3600
MTR-000493,RES-003,2025-07-07 12:30:00,10.5,3600
MTR-000494,RES-003,2025-07-07 13:30:00,34.6,3600
MTR-000495,RES-003,2025-07-07 14:30:00,52.4,3600
MTR-000496,RES-003,2025-07-07 15:30:00,16.4,3600
MTR-000497,RES-003,2025-07-07 16:30:00,38.7,3600
MTR-000498,RES-003,2025-07-07 17:30:00,35.8,3600
MTR-000499,RES-003,2025-07-07 18:30:00,0.8,3600
MTR-000500,RES-003,2025-07-07 19:30:00,11.2,3600
MTR-000501,RES-003,2025-07-07 20:30:00,-7.2,3600
MTR-000502,RES-003,2025-07-07 21:30:00,6.8,3600
MTR-000503,RES-003,2025-07-07 22:30:00,-13.7,3600
MTR-000504,RES-003,2025-07-07 23:30:00,10.2,3600
MTR-000505,RES-004,2025-07-01 00:30:00,12.3,3600
MTR-000506,RES-004,2025-07-01 01:30:00,1.0,3600
MTR-000507,RES-004,2025-07-01 02:30:00,-22.9,3600
MTR-000508,RES-004,2025-07-01 03:30:00,6.1,3600
MTR-000509,RES-004,2025-07-01 04:30:00,13.7,3600
MTR-000510,RES-004,2025-07-01 05:30:00,28.6,3600
MTR-000511,RES-004,2025-07-01 06:30:00,28.0,3600
MTR-000512,RES-004,2025-07-01 07:30:00,26.7,3600
MTR-000513,RES-004,2025-07-01 08:30:00,33.2,3600
MTR-000514,RES-004,2025-07-01 09:30:00,37.0,3600
MTR-000515,RES-004,2025-07-01 10:30:00,24.2,3600
MTR-000516,RES-004,2025-07-01 11:30:00,17.8,3600
MTR-000517,RES-004,2025-07-01 12:30:00,35.8,3600
MTR-000518,RES-004,2025-07-01 13:30:00,39.3,3600
MTR-000519,RES-004,2025-07-01 14:30:00,20.6,3600
MTR-000520,RES-004,2025-07-01 15:30:00,10.6,3600
MTR-000521,RES-004,2025-07-01 16:30:00,12.7,3600
MTR-000522,RES-004,2025-07-01 17:30:00,39.6,3600
MTR-000523,RES-004,2025-07-01 18:30:00,2.3,3600
MTR-000524,RES-004,2025-07-01 19:30:00,-9.9,3600
MTR-000525,RES-004,2025-07-01 20:30:00,-22.0,3600
MTR-000526,RES-004,2025-07-01 21:30:00,-7.0,3600
MTR-000527,RES-004,2025-07-01 22:30:00,5.6,3600
MTR-000528,RES-004,2025-07-01 23:30:00,17.5,3600
MTR-000529,RES-004,2025-07-02 00:30:00,6.9,3600
MTR-000530,RES-004,2025-07-02 01:30:00,12.2,3600
MTR-000531,RES-004,2025-07-02 02:30:00,-5.6,3600
MTR-000532,RES-004,2025-07-02 03:30:00,17.6,3600
MTR-000533,RES-004,2025-07-02 04:30:00,-16.3,3600
MTR-000534,RES-004,2025-07-02 05:30:00,27.5,3600
MTR-000535,RES-004,2025-07-02 06:30:00,24.7,3600
MTR-000536,RES-004,2025-07-02 07:30:00,17.6,3600
MTR-000537,RES-004,2025-07-02 08:30:00,16.7,3600
MTR-000538,RES-004,2025-07-02 09:30:00,24.2,3600
MTR-000539,RES-004,2025-07-02 10:30:00,12.7,3600
MTR-000540,RES-004,2025-07-02 11:30:00,10.6,3600
MTR-000541,RES-004,2025-07-02 12:30:00,27.1,3600
MTR-000542,RES-004,2025-07-02 13:30:00,37.1,3600
MTR-000543,RES-004,2025-07-02 14:30:00,35.7,3600
MTR-000544,RES-004,2025-07-02 15:30:00,14.6,3600
MTR-000545,RES-004,2025-07-02 16:30:00,12.6,3600
MTR-000546,RES-004,2025-07-02 17:30:00,11.7,3600
MTR-000547,RES-004,2025-07-02 18:30:00,-14.5,3600
MTR-000548,RES-004,2025-07-02 19:30:00,-0.4,3600
MTR-000549,RES-004,2025-07-02 20:30:00,0.9,3600
MTR-000550,RES-004,2025-07-02 21:30:00,15.0,3600
MTR-000551,RES-004,2025-07-02 22:30:00,8.9,3600
MTR-000552,RES-004,2025-07-02 23:30:00,8.6,3600
MTR-000553,RES-004,2025-07-03 00:30:00,4.8,3600
MTR-000554,RES-004,2025-07-03 01:30:00,-13.2,3600
MTR-000555,RES-004,2025-07-03 02:30:00,15.2,3600
MTR-000556,RES-004,2025-07-03 03:30:00,15.0,3600
MTR-000557,RES-004,2025-07-03 04:30:00,10.7,3600
MTR-000558,RES-004,2025-07-03 05:30:00,40.8,3600
MTR-000559,RES-004,2025-07-03 06:30:00,32.1,3600
MTR-000560,RES-004,2025-07-03 07:30:00,30.1,3600
MTR-000561,RES-004,2025-07-03 08:30:00,32.3,3600
MTR-000562,RES-004,2025-07-03 09:30:00,16.1,3600
MTR-000563,RES-004,2025-07-03 10:30:00,12.5,3600
MTR-000564,RES-004,2025-07-03 11:30:00,16.5,3600
MTR-000565,RES-004,2025-07-03 12:30:00,17.6,3600
MTR-000566,RES-004,2025-07-03 13:30:00,19.9,3600
MTR-000567,RES-004,2025-07-03 14:30:00,22.0,3600
MTR-000568,RES-004,2025-07-03 15:30:00,34.4,3600
MTR-000569,RES-004,2025-07-03 16:30:00,22.4,3600
MTR-000570,RES-004,2025-07-03 17:30:00,40.5,3600
MTR-000571,RES-004,2025-07-03 18:30:00,16.7,3600
MTR-000572,RES-004,2025-07-03 19:30:00,19.2,3600
MTR-000573,RES-004,2025-07-03 20:30:00,-12.2,3600
MTR-000574,RES-004,2025-07-03 21:30:00,12.4,3600
MTR-000575,RES-004,2025-07-03 22:30:00,12.5,3600
MTR-000576,RES-004,2025-07-03 23:30:00,4.2,3600
MTR-000577,RES-004,2025-07-04 00:30:00,-5.2,3600
MTR-000578,RES-004,2025-07-04 01:30:00,-8.2,3600
MTR-000579,RES-004,2025-07-04 02:30:00,2.1,3600
MTR-000580,RES-004,2025-07-04 03:30:00,-10.4,3600
MTR-000581,RES-004,2025-07-04 04:30:00,-29.6,3600
MTR-000582,RES-004,2025-07-04 05:30:00,33.8,3600
MTR-000583,RES-004,2025-07-04 06:30:00,12.9,3600
MTR-000584,RES-004,2025-07-04 07:30:00,41.9,3600
MTR-000585,RES-004,2025-07-04 08:30:00,27.9,3600
MTR-000586,RES-004,2025-07-04 09:30:00,39.4,3600
MTR-000587,RES-004,2025-07-04 10:30:00,31.1,3600
MTR-000588,RES-004,2025-07-04 11:30:00,37.5,3600
MTR-000589,RES-004,2025-07-04 12:30:00,33.3,3600
MTR-000590,RES-004,2025-07-04 13:30:00,23.1,3600
MTR-000591,RES-004,2025-07-04 14:30:00,12.2,3600
MTR-000592,RES-004,2025-07-04 15:30:00,13.1,3600
MTR-000593,RES-004,2025-07-04 16:30:00,16.2,3600
MTR-000594,RES-004,2025-07-04 17:30:00,41.4,3600
MTR-000595,RES-004,2025-07-04 18:30:00,-1.0,3600
MTR-000596,RES-004,2025-07-04 19:30:00,2.1,3600
MTR-000597,RES-004,2025-07-04 20:30:00,-20.0,3600
MTR-000598,RES-004,2025-07-04 21:30:00,-26.3,3600
MTR-000599,RES-004,2025-07-04 22:30:00,-4.0,3600
MTR-000600,RES-004,2025-07-04 23:30:00,13.7,3600
MTR-000601,RES-004,2025-07-05 00:30:00,12.8,3600
MTR-000602,RES-004,2025-07-05 01:30:00,-12.7,3600
MTR-000603,RES-004,2025-07-05 02:30:00,-5.9,3600
MTR-000604,RES-004,2025-07-05 03:30:00,-27.6,3600
MTR-000605,RES-004,2025-07-05 04:30:00,-23.6,3600
MTR-000606,RES-004,2025-07-05 05:30:00,22.4,3600
MTR-000607,RES-004,2025-07-05 06:30:00,40.5,3600
MTR-000608,RES-004,2025-07-05 07:30:00,16.6,3600
MTR-000609,RES-004,2025-07-05 08:30:00,34.1,3600
MTR-000610,RES-004,2025-07-05 09:30:00,40.3,3600
MTR-000611,RES-004,2025-07-05 10:30:00,24.6,3600
MTR-000612,RES-004,2025-07-05 11:30:00,40.6,3600
MTR-000613,RES-004,2025-07-05 12:30:00,33.8,3600
MTR-000614,RES-004,2025-07-05 13:30:00,25.5,3600
MTR-000615,RES-004,2025-07-05 14:30:00,16.0,3600
MTR-000616,RES-004,2025-07-05 15:30:00,20.7,3600
MTR-000617,RES-004,2025-07-05 16:30:00,32.8,3600
MTR-000618,RES-004,2025-07-05 17:30:00,14.4,3600
MTR-000619,RES-004,2025-07-05 18:30:00,17.7,3600
MTR-000620,RES-004,2025-07-05 19:30:00,7.2,3600
MTR-000621,RES-004,2025-07-05 20:30:00,-3.2,3600
MTR-000622,RES-004,2025-07-05 21:30:00,10.9,3600
MTR-000623,RES-004,2025-07-05 22:30:00,19.9,3600
MTR-000624,RES-004,2025-07-05 23:30:00,19.9,3600
MTR-000625,RES-004,2025-07-06 00:30:00,-12.6,3600
MTR-000626,RES-004,2025-07-06 01:30:00,-9.5,3600
MTR-000627,RES-004,2025-07-06 02:30:00,8.9,3600
MTR-000628,RES-004,2025-07-06 03:30:00,-8.7,3600
MTR-000629,RES-004,2025-07-06 04:30:00,17.8,3600
MTR-000630,RES-004,2025-07-06 05:30:00,34.0,3600
MTR-000631,RES-004,2025-07-06 06:30:00,14.2,3600
MTR-000632,RES-004,2025-07-06 07:30:00,30.9,3600
MTR-000633,RES-004,2025-07-06 08:30:00,13.0,3600
MTR-000634,RES-004,2025-07-06 09:30:00,31.3,3600
MTR-000635,RES-004,2025-07-06 10:30:00,38.8,3600
MTR-000636,RES-004,2025-07-06 11:30:00,22.2,3600
MTR-000637,RES-004,2025-07-06 12:30:00,31.2,3600
MTR-000638,RES-004,2025-07-06 13:30:00,37.3,3600
MTR-000639,RES-004,2025-07-06 14:30:00,33.7,3600
MTR-000640,RES-004,2025-07-06 15:30:00,15.9,3600
MTR-000641,RES-004,2025-07-06 16:30:00,12.0,3600
MTR-000642,RES-004,2025-07-06 17:30:00,24.6,3600
MTR-000643,RES-004,2025-07-06 18:30:00,-29.8,3600
MTR-000644,RES-004,2025-07-06 19:30:00,-13.0,3600
MTR-000645,RES-004,2025-07-06 20:30:00,-21.0,3600
MTR-000646,RES-004,2025-07-06 21:30:00,16.3,3600
MTR-000647,RES-004,2025-07-06 22:30:00,-10.7,3600
MTR-000648,RES-004,2025-07-06 23:30:00,-23.2,3600
MTR-000649,RES-004,2025-07-07 00:30:00,-16.8,3600
MTR-000650,RES-004,2025-07-07 01:30:00,16.9,3600
MTR-000651,RES-004,2025-07-07 02:30:00,-5.3,3600
MTR-000652,RES-004,2025-07-07 03:30:00,-7.5,3600
MTR-000653,RES-004,2025-07-07 04:30:00,-8.9,3600
MTR-000654,RES-004,2025-07-07 05:30:00,29.7,3600
MTR-000655,RES-004,2025-07-07 06:30:00,32.3,3600
MTR-000656,RES-004,2025-07-07 07:30:00,34.2,3600
MTR-000657,RES-004,2025-07-07 08:30:00,15.2,3600
MTR-000658,RES-004,2025-07-07 09:30:00,38.7,3600
MTR-000659,RES-004,2025-07-07 10:30:00,34.3,3600
MTR-000660,RES-004,2025-07-07 11:30:00,27.1,3600
MTR-000661,RES-004,2025-07-07 12:30:00,26.1,3600
MTR-000662,RES-004,2025-07-07 13:30:00,12.3,3600
MTR-000663,RES-004,2025-07-07 14:30:00,39.9,3600
MTR-000664,RES-004,2025-07-07 15:30:00,24.9,3600
MTR-000665,RES-004,2025-07-07 16:30:00,41.9,3600
MTR-000666,RES-004,2025-07-07 17:30:00,10.5,3600
MTR-000667,RES-004,2025-07-07 18:30:00,-3.1,3600
MTR-000668,RES-004,2025-07-07 19:30:00,-4.4,3600
MTR-000669,RES-004,2025-07-07 20:30:00,14.9,3600
MTR-000670,RES-004,2025-07-07 21:30:00,-8.0,3600
MTR-000671,RES-004,2025-07-07 22:30:00,-4.0,3600
MTR-000672,RES-004,2025-07-07 23:30:00,7.1,3600
MTR-000673,ARCATA_6_FCPSB1,2025-07-01 00:30:00,-50.2,3600
MTR-000674,ARCATA_6_FCPSB1,2025-07-01 01:30:00,-41.2,3600
MTR-000675,ARCATA_6_FCPSB1,2025-07-01 02:30:00,-48.3,3600
MTR-000676,ARCATA_6_FCPSB1,2025-07-01 03:30:00,-31.8,3600
MTR-000677,ARCATA_6_FCPSB1,2025-07-01 04:30:00,-40.5,3600
MTR-000678,ARCATA_6_FCPSB1,2025-07-01 05:30:00,-22.0,3600
MTR-000679,ARCATA_6_FCPSB1,2025-07-01 06:30:00,-50.0,3600
MTR-000680,ARCATA_6_FCPSB1,2025-07-01 07:30:00,-39.5,3600
MTR-000681,ARCATA_6_FCPSB1,2025-07-01 08:30:00,-2.7,3600
MTR-000682,ARCATA_6_FCPSB1,2025-07-01 09:30:00,-1.2,3600
MTR-000683,ARCATA_6_FCPSB1,2025-07-01 10:30:00,-9.0,3600
MTR-000684,ARCATA_6_FCPSB1,2025-07-01 11:30:00,-7.4,3600
MTR-000685,ARCATA_6_FCPSB1,2025-07-01 12:30:00,-7.1,3600
MTR-000686,ARCATA_6_FCPSB1,2025-07-01 13:30:00,-2.5,3600
MTR-000687,ARCATA_6_FCPSB1,2025-07-01 14:30:00,7.3,3600
MTR-000688,ARCATA_6_FCPSB1,2025-07-01 15:30:00,8.0,3600
MTR-000689,ARCATA_6_FCPSB1,2025-07-01 16:30:00,84.2,3600
MTR-000690,ARCATA_6_FCPSB1,2025-07-01 17:30:00,71.5,3600
MTR-000691,ARCATA_6_FCPSB1,2025-07-01 18:30:00,50.9,3600
MTR-000692,ARCATA_6_FCPSB1,2025-07-01 19:30:00,72.2,3600
MTR-000693,ARCATA_6_FCPSB1,2025-07-01 20:30:00,82.7,3600
MTR-000694,ARCATA_6_FCPSB1,2025-07-01 21:30:00,44.4,3600
MTR-000695,ARCATA_6_FCPSB1,2025-07-01 22:30:00,2.2,3600
MTR-000696,ARCATA_6_FCPSB1,2025-07-01 23:30:00,-5.0,3600
MTR-000697,ARCATA_6_FCPSB1,2025-07-02 00:30:00,-32.6,3600
MTR-000698,ARCATA_6_FCPSB1,2025-07-02 01:30:00,-34.6,3600
MTR-000699,ARCATA_6_FCPSB1,2025-07-02 02:30:00,-38.5,3600
MTR-000700,ARCATA_6_FCPSB1,2025-07-02 03:30:00,-49.8,3600
MTR-000701,ARCATA_6_FCPSB1,2025-07-02 04:30:00,-54.6,3600
MTR-000702,ARCATA_6_FCPSB1,2025-07-02 05:30:00,-51.6,3600
MTR-000703,ARCATA_6_FCPSB1,2025-07-02 06:30:00,-59.1,3600
MTR-000704,ARCATA_6_FCPSB1,2025-07-02 07:30:00,-32.0,3600
MTR-000705,ARCATA_6_FCPSB1,2025-07-02 08:30:00,6.1,3600
MTR-000706,ARCATA_6_FCPSB1,2025-07-02 09:30:00,7.7,3600
MTR-000707,ARCATA_6_FCPSB1,2025-07-02 10:30:00,-9.9,3600
MTR-000708,ARCATA_6_FCPSB1,2025-07-02 11:30:00,-4.0,3600
MTR-000709,ARCATA_6_FCPSB1,2025-07-02 12:30:00,-7.1,3600
MTR-000710,ARCATA_6_FCPSB1,2025-07-02 13:30:00,5.2,3600
MTR-000711,ARCATA_6_FCPSB1,2025-07-02 14:30:00,-8.6,3600
MTR-000712,ARCATA_6_FCPSB1,2025-07-02 15:30:00,3.0,3600
MTR-000713,ARCATA_6_FCPSB1,2025-07-02 16:30:00,67.5,3600
MTR-000714,ARCATA_6_FCPSB1,2025-07-02 17:30:00,85.8,3600
MTR-000715,ARCATA_6_FCPSB1,2025-07-02 18:30:00,87.4,3600
MTR-000716,ARCATA_6_FCPSB1,2025-07-02 19:30:00,44.8,3600
MTR-000717,ARCATA_6_FCPSB1,2025-07-02 20:30:00,88.7,3600
MTR-000718,ARCATA_6_FCPSB1,2025-07-02 21:30:00,67.2,3600
MTR-000719,ARCATA_6_FCPSB1,2025-07-02 22:30:00,3.5,3600
MTR-000720,ARCATA_6_FCPSB1,2025-07-02 23:30:00,4.1,3600
MTR-000721,ARCATA_6_FCPSB1,2025-07-03 00:30:00,-21.9,3600
MTR-000722,ARCATA_6_FCPSB1,2025-07-03 01:30:00,-57.8,3600
MTR-000723,ARCATA_6_FCPSB1,2025-07-03 02:30:00,-20.8,3600
MTR-000724,ARCATA_6_FCPSB1,2025-07-03 03:30:00,-32.2,3600
MTR-000725,ARCATA_6_FCPSB1,2025-07-03 04:30:00,-33.7,3600
MTR-000726,ARCATA_6_FCPSB1,2025-07-03 05:30:00,-56.9,3600
MTR-000727,ARCATA_6_FCPSB1,2025-07-03 06:30:00,-35.3,3600
MTR-000728,ARCATA_6_FCPSB1,2025-07-03 07:30:00,-49.0,3600
MTR-000729,ARCATA_6_FCPSB1,2025-07-03 08:30:00,6.5,3600
MTR-000730,ARCATA_6_FCPSB1,2025-07-03 09:30:00,-8.3,3600
MTR-000731,ARCATA_6_FCPSB1,2025-07-03 10:30:00,-8.9,3600
MTR-000732,ARCATA_6_FCPSB1,2025-07-03 11:30:00,9.5,3600
MTR-000733,ARCATA_6_FCPSB1,2025-07-03 12:30:00,4.2,3600
MTR-000734,ARCATA_6_FCPSB1,2025-07-03 13:30:00,-1.5,3600
MTR-000735,ARCATA_6_FCPSB1,2025-07-03 14:30:00,4.3,3600
MTR-000736,ARCATA_6_FCPSB1,2025-07-03 15:30:00,-6.4,3600
MTR-000737,ARCATA_6_FCPSB1,2025-07-03 16:30:00,58.5,3600
MTR-000738,ARCATA_6_FCPSB1,2025-07-03 17:30:00,88.3,3600
MTR-000739,ARCATA_6_FCPSB1,2025-07-03 18:30:00,50.2,3600
MTR-000740,ARCATA_6_FCPSB1,2025-07-03 19:30:00,47.4,3600
MTR-000741,ARCATA_6_FCPSB1,2025-07-03 20:30:00,53.8,3600
MTR-000742,ARCATA_6_FCPSB1,2025-07-03 21:30:00,56.7,3600
MTR-000743,ARCATA_6_FCPSB1,2025-07-03 22:30:00,-0.1,3600
MTR-000744,ARCATA_6_FCPSB1,2025-07-03 23:30:00,-4.4,3600
MTR-000745,ARCATA_6_FCPSB1,2025-07-04 00:30:00,-34.2,3600
MTR-000746,ARCATA_6_FCPSB1,2025-07-04 01:30:00,-44.6,3600
MTR-000747,ARCATA_6_FCPSB1,2025-07-04 02:30:00,-49.2,3600
MTR-000748,ARCATA_6_FCPSB1,2025-07-04 03:30:00,-56.4,3600
MTR-000749,ARCATA_6_FCPSB1,2025-07-04 04:30:00,-47.8,3600
MTR-000750,ARCATA_6_FCPSB1,2025-07-04 05:30:00,-49.6,3600
MTR-000751,ARCATA_6_FCPSB1,2025-07-04 06:30:00,-48.3,3600
MTR-000752,ARCATA_6_FCPSB1,2025-07-04 07:30:00,-59.0,3600
MTR-000753,ARCATA_6_FCPSB1,2025-07-04 08:30:00,-5.8,3600
MTR-000754,ARCATA_6_FCPSB1,2025-07-04 09:30:00,5.1,3600
MTR-000755,ARCATA_6_FCPSB1,2025-07-04 10:30:00,-9.2,3600
MTR-000756,ARCATA_6_FCPSB1,2025-07-04 11:30:00,-6.7,3600
MTR-000757,ARCATA_6_FCPSB1,2025-07-04 12:30:00,-8.6,3600
MTR-000758,ARCATA_6_FCPSB1,2025-07-04 13:30:00,4.8,3600
MTR-000759,ARCATA_6_FCPSB1,2025-07-04 14:30:00,3.0,3600
MTR-000760,ARCATA_6_FCPSB1,2025-07-04 15:30:00,-6.3,3600
MTR-000761,ARCATA_6_FCPSB1,2025-07-04 16:30:00,87.7,3600
MTR-000762,ARCATA_6_FCPSB1,2025-07-04 17:30:00,87.8,3600
MTR-000763,ARCATA_6_FCPSB1,2025-07-04 18:30:00,78.1,3600
MTR-000764,ARCATA_6_FCPSB1,2025-07-04 19:30:00,54.6,3600
MTR-000765,ARCATA_6_FCPSB1,2025-07-04 20:30:00,50.6,3600
MTR-000766,ARCATA_6_FCPSB1,2025-07-04 21:30:00,70.6,3600
MTR-000767,ARCATA_6_FCPSB1,2025-07-04 22:30:00,1.1,3600
MTR-000768,ARCATA_6_FCPSB1,2025-07-04 23:30:00,6.6,3600
MTR-000769,ARCATA_6_FCPSB1,2025-07-05 00:30:00,-35.8,3600
MTR-000770,ARCATA_6_FCPSB1,2025-07-05 01:30:00,-40.2,3600
MTR-000771,ARCATA_6_FCPSB1,2025-07-05 02:30:00,-28.2,3600
MTR-000772,ARCATA_6_FCPSB1,2025-07-05 03:30:00,-30.3,3600
MTR-000773,ARCATA_6_FCPSB1,2025-07-05 04:30:00,-29.8,3600
MTR-000774,ARCATA_6_FCPSB1,2025-07-05 05:30:00,-32.8,3600
MTR-000775,ARCATA_6_FCPSB1,2025-07-05 06:30:00,-46.1,3600
MTR-000776,ARCATA_6_FCPSB1,2025-07-05 07:30:00,-33.8,3600
MTR-000777,ARCATA_6_FCPSB1,2025-07-05 08:30:00,-2.5,3600
MTR-000778,ARCATA_6_FCPSB1,2025-07-05 09:30:00,-0.7,3600
MTR-000779,ARCATA_6_FCPSB1,2025-07-05 10:30:00,-4.9,3600
MTR-000780,ARCATA_6_FCPSB1,2025-07-05 11:30:00,-5.2,3600
MTR-000781,ARCATA_6_FCPSB1,2025-07-05 12:30:00,-3.8,3600
MTR-000782,ARCATA_6_FCPSB1,2025-07-05 13:30:00,-8.8,3600
MTR-000783,ARCATA_6_FCPSB1,2025-07-05 14:30:00,-8.9,3600
MTR-000784,ARCATA_6_FCPSB1,2025-07-05 15:30:00,1.7,3600
MTR-000785,ARCATA_6_FCPSB1,2025-07-05 16:30:00,67.6,3600
MTR-000786,ARCATA_6_FCPSB1,2025-07-05 17:30:00,65.0,3600
MTR-000787,ARCATA_6_FCPSB1,2025-07-05 18:30:00,55.6,3600
MTR-000788,ARCATA_6_FCPSB1,2025-07-05 19:30:00,60.3,3600
MTR-000789,ARCATA_6_FCPSB1,2025-07-05 20:30:00,42.0,3600
MTR-000790,ARCATA_6_FCPSB1,2025-07-05 21:30:00,46.1,3600
MTR-000791,ARCATA_6_FCPSB1,2025-07-05 22:30:00,-2.9,3600
MTR-000792,ARCATA_6_FCPSB1,2025-07-05 23:30:00,7.0,3600
MTR-000793,ARCATA_6_FCPSB1,2025-07-06 00:30:00,-30.6,3600
MTR-000794,ARCATA_6_FCPSB1,2025-07-06 01:30:00,-34.0,3600
MTR-000795,ARCATA_6_FCPSB1,2025-07-06 02:30:00,-21.6,3600
MTR-000796,ARCATA_6_FCPSB1,2025-07-06 03:30:00,-25.4,3600
MTR-000797,ARCATA_6_FCPSB1,2025-07-06 04:30:00,-32.9,3600
MTR-000798,ARCATA_6_FCPSB1,2025-07-06 05:30:00,-48.0,3600
MTR-000799,ARCATA_6_FCPSB1,2025-07-06 06:30:00,-42.6,3600
MTR-000800,ARCATA_6_FCPSB1,2025-07-06 07:30:00,-43.1,3600
MTR-000801,ARCATA_6_FCPSB1,2025-07-06 08:30:00,-9.9,3600
MTR-000802,ARCATA_6_FCPSB1,2025-07-06 09:30:00,6.0,3600
MTR-000803,ARCATA_6_FCPSB1,2025-07-06 10:30:00,-2.8,3600
MTR-000804,ARCATA_6_FCPSB1,2025-07-06 11:30:00,6.9,3600
MTR-000805,ARCATA_6_FCPSB1,2025-07-06 12:30:00,-5.7,3600
MTR-000806,ARCATA_6_FCPSB1,2025-07-06 13:30:00,9.0,3600
MTR-000807,ARCATA_6_FCPSB1,2025-07-06 14:30:00,-0.3,3600
MTR-000808,ARCATA_6_FCPSB1,2025-07-06 15:30:00,0.7,3600
MTR-000809,ARCATA_6_FCPSB1,2025-07-06 16:30:00,89.5,3600
MTR-000810,ARCATA_6_FCPSB1,2025-07-06 17:30:00,50.7,3600
MTR-000811,ARCATA_6_FCPSB1,2025-07-06 18:30:00,46.7,3600
MTR-000812,ARCATA_6_FCPSB1,2025-07-06 19:30:00,65.0,3600
MTR-000813,ARCATA_6_FCPSB1,2025-07-06 20:30:00,82.3,3600
MTR-000814,ARCATA_6_FCPSB1,2025-07-06 21:30:00,81.6,3600
MTR-000815,ARCATA_6_FCPSB1,2025-07-06 22:30:00,-2.1,3600
MTR-000816,ARCATA_6_FCPSB1,2025-07-06 23:30:00,8.1,3600
MTR-000817,ARCATA_6_FCPSB1,2025-07-07 00:30:00,-32.5,3600
MTR-000818,ARCATA_6_FCPSB1,2025-07-07 01:30:00,-55.7,3600
